Problem,ProblemFamily,Dimension,Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged,ConvergenceReason
Levy_2D,Levy,2,Trust Region-Conservative,18,1.646274e-2,9.394731e-2,158,476,318,0.003,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Conservative,19,1.607750e-2,9.249137e-2,123,371,248,0.003,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,0,1.397883e0,1.893672e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,1,9.757338e-1,1.832820e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,2,1.052185e0,1.899480e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,3,1.242112e0,1.914413e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,4,1.480742e0,1.834051e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,5,1.557348e0,1.794270e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,6,1.564054e0,1.808722e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,7,9.211970e-1,1.839969e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,8,1.482777e0,1.868368e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,9,1.058355e0,1.895341e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,10,1.291761e0,1.914485e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,11,9.762117e-1,1.877130e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,12,1.356111e0,1.905427e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,13,1.566531e0,1.820656e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,14,1.444468e0,1.868972e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,15,1.543105e0,1.804937e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,16,1.355445e0,1.902686e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,17,1.209556e0,1.918721e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,18,1.344394e0,1.908665e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Aggressive,19,1.436342e0,1.866163e0,1,5,4,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,0,5.764010e-2,2.043234e-1,16,50,34,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,1,7.739193e-2,2.379356e-1,22,68,46,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,2,7.532502e-2,2.355728e-1,25,77,52,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,3,3.827886e-2,1.618949e-1,23,71,48,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,4,5.786085e-2,2.177759e-1,23,71,48,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,5,6.438963e-2,2.312348e-1,21,65,44,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,6,8.345117e-2,2.381664e-1,21,65,44,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,7,4.384436e-2,2.099546e-1,24,74,50,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,8,4.283353e-2,1.939016e-1,20,62,42,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,9,3.896304e-2,1.813266e-1,24,74,50,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,10,5.522230e-2,2.175870e-1,25,77,52,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,11,5.597260e-2,2.128882e-1,23,71,48,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,12,4.678857e-2,1.807398e-1,24,74,50,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,13,3.433945e-2,1.949078e-1,18,56,38,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,14,5.033745e-2,1.987406e-1,26,80,54,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,15,7.651001e-2,2.432045e-1,27,83,56,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,16,3.162602e-2,1.796975e-1,19,59,40,0.000,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,17,1.876884e-1,6.840882e-1,34,105,70,0.001,false,"FunctionTolerance"
Levy_2D,Levy,2,Trust Region-Precise,18,6.122238e-2,2.211299e-1,22,68,46,0.001,false,"GradientTolerance"
Levy_2D,Levy,2,Trust Region-Precise,19,5.319148e-2,2.125376e-1,20,62,42,0.000,false,"GradientTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,0,2.754858e-7,7.861905e-4,8,344,50,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,1,2.108923e-7,7.270840e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,2,3.200639e-7,5.338213e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,3,1.773636e-10,1.981512e-5,10,438,62,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,4,2.891130e-7,3.156791e-4,8,344,50,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,5,7.805335e-8,2.307971e-4,10,428,62,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,6,8.609503e-7,1.245843e-3,8,344,50,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,7,1.340832e-8,1.820490e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,8,2.015228e-9,4.970355e-5,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,9,1.874226e-7,7.409095e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,10,4.864348e-7,6.791272e-4,8,344,50,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,11,2.193532e-7,4.442415e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,12,7.809178e-7,1.203877e-3,8,344,50,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,13,5.187559e-8,2.154646e-4,10,428,62,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,14,4.243834e-8,3.236693e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,15,1.124346e-8,1.524420e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,16,7.686447e-7,1.343316e-3,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,17,1.506763e-7,5.016090e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,18,1.980138e-7,4.481554e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-GoldenSection,19,1.877654e-7,7.068827e-4,9,386,56,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,0,6.494461e-7,1.058760e-3,8,92,130,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,1,7.084841e-7,1.285659e-3,8,92,130,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,2,9.983401e-7,1.461130e-3,8,92,130,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,3,2.303000e-7,6.958515e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,4,9.038370e-7,1.246180e-3,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,5,1.721463e-7,6.649459e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,6,5.074833e-7,6.662117e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,7,7.262941e-7,9.090895e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,8,4.794614e-7,7.966267e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,9,1.176709e-8,1.451163e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,10,4.029248e-8,3.026772e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,11,9.488074e-7,9.705806e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,12,1.221995e-7,5.751171e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,13,2.112895e-7,5.928563e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,14,4.317803e-9,1.007010e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,15,4.461397e-7,7.575794e-4,10,133,173,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,16,1.099909e-8,1.600709e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,17,2.876784e-8,2.290290e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,18,2.792468e-7,5.276898e-4,9,103,140,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-1,19,7.992866e-9,1.250422e-4,10,114,150,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,0,8.823818e-7,1.364854e-3,8,93,115,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,1,1.506359e-10,2.240693e-5,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,2,4.823284e-7,8.539245e-4,8,93,115,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,3,2.408018e-7,6.955532e-4,8,93,115,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,4,1.313606e-7,4.907097e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,5,1.898399e-7,7.658510e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,6,6.871358e-8,3.982139e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,7,3.728055e-8,2.630948e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,8,2.615454e-7,5.040308e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,9,1.777844e-7,3.865792e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,10,9.200952e-8,4.317075e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,11,2.570888e-9,7.434732e-5,9,105,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,12,3.612827e-9,8.782470e-5,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,13,2.413610e-7,6.089294e-4,8,93,115,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,14,5.776736e-7,1.071751e-3,8,93,115,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,15,1.249863e-7,5.452224e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,16,3.670512e-9,1.177193e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,17,1.740840e-7,8.179826e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,18,2.148715e-7,6.604882e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-Bisection-2,19,4.066208e-7,6.113362e-4,9,104,124,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,0,6.801648e-7,1.396076e-3,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,1,6.487654e-7,1.437678e-3,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,2,3.342737e-7,6.266915e-4,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,3,3.586535e-7,8.321335e-4,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,4,1.005942e-7,5.295625e-4,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,5,6.921814e-7,9.035651e-4,10,96,100,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,6,4.841396e-7,9.890391e-4,10,78,86,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,7,5.282493e-7,1.146803e-3,8,64,70,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,8,6.269209e-9,1.034603e-4,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,9,9.234306e-7,1.464045e-3,8,61,67,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,10,5.170876e-8,3.773694e-4,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,11,1.424399e-8,1.568651e-4,10,76,84,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,12,1.785890e-7,3.985209e-4,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,13,3.875232e-8,1.100763e-4,10,76,84,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,14,9.497650e-7,1.562016e-3,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,15,1.125430e-8,1.249552e-4,10,76,84,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,16,1.657789e-8,1.671910e-4,9,71,78,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,17,3.117559e-7,5.712825e-4,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,18,2.975168e-7,4.674108e-4,8,62,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-StrongWolfe,19,1.447932e-9,7.280177e-5,9,69,76,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,0,1.761269e-7,6.252793e-4,9,103,125,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,1,2.278963e-9,4.993199e-5,8,91,109,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,2,1.143865e-7,4.859473e-4,8,95,117,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,3,3.353235e-7,9.311587e-4,8,95,117,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,4,5.251158e-7,9.642822e-4,8,91,109,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,5,3.562710e-7,4.051870e-4,7,75,85,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,6,4.067080e-7,8.355902e-4,8,83,93,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,7,2.110094e-7,5.763528e-4,8,91,109,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,8,4.098103e-7,8.910838e-4,8,95,117,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,9,3.640290e-8,2.708638e-4,10,110,131,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,10,3.257441e-7,7.673153e-4,8,90,107,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,11,4.411924e-7,1.126991e-3,9,107,133,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,12,8.777958e-7,1.266153e-3,8,87,101,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,13,5.090952e-8,1.342356e-4,9,98,115,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,14,7.163383e-7,4.596290e-4,8,91,109,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,15,8.220743e-8,2.388236e-4,10,115,141,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,16,1.032636e-8,1.432327e-4,8,83,93,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,17,3.682857e-8,2.714828e-4,9,103,125,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,18,1.895672e-7,6.606354e-4,9,103,125,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,19,2.365143e-9,7.838083e-5,10,114,139,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,0,9.049698e-7,6.986614e-4,42,275,129,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,1,9.018253e-7,8.319298e-4,38,244,117,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,2,8.684147e-7,1.061854e-3,38,246,117,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,3,8.470608e-7,4.686354e-4,38,247,117,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,4,9.750239e-7,8.986045e-4,41,267,126,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,5,6.213989e-7,4.213791e-4,44,289,135,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,6,9.093602e-7,8.432409e-4,41,268,126,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,7,8.566997e-7,9.574019e-4,38,246,117,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,8,1.449170e-3,2.756263e-2,386,3840,1163,0.045,false,"MaxFunctionEvaluations"
Levy_5D,Levy,5,L-BFGS-Aggressive,9,9.533243e-7,4.891888e-4,36,230,111,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,10,2.685848e-1,5.760031e-6,76,500,230,0.010,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,11,9.046329e-7,8.392668e-4,17,105,54,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,12,2.344928e-3,2.757101e-2,386,3851,1163,0.045,false,"MaxFunctionEvaluations"
Levy_5D,Levy,5,L-BFGS-Aggressive,13,9.890561e-7,9.633795e-4,41,268,126,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,14,9.466436e-7,1.097398e-3,43,280,132,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,15,9.509912e-7,1.283166e-3,44,287,135,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,16,9.688966e-7,1.554830e-3,45,295,138,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,17,4.631974e-3,7.489067e-2,385,3842,1160,0.047,false,"MaxFunctionEvaluations"
Levy_5D,Levy,5,L-BFGS-Aggressive,18,2.685848e-1,2.899852e-5,97,653,293,0.013,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Aggressive,19,6.189893e-7,4.054456e-4,42,273,129,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,0,9.077129e-7,1.200816e-3,24,148,102,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,1,9.119392e-7,6.097743e-4,26,142,109,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,2,9.812341e-7,1.239271e-3,37,210,153,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,3,8.607263e-7,1.285971e-3,20,113,85,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,4,7.706618e-7,4.450556e-4,27,159,113,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,5,3.770560e-7,7.533061e-4,27,173,111,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,6,9.343262e-7,5.582366e-4,35,233,145,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,7,1.351734e-5,2.617301e-3,36,222,147,0.005,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,8,5.202553e-7,4.891992e-4,31,177,127,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,9,7.334803e-7,1.089490e-3,30,228,123,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,10,7.786137e-7,7.294138e-4,19,108,79,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,11,8.586709e-7,1.274379e-3,41,252,167,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,12,9.539050e-7,1.907201e-3,19,123,79,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,13,1.963911e-4,2.678148e-2,20,150,81,0.003,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,14,9.784385e-7,5.336065e-4,32,185,131,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,15,8.790750e-7,1.210364e-3,23,145,98,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,16,8.688467e-1,1.482900e0,24,165,93,0.003,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,17,2.466096e-7,5.027905e-4,23,135,98,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,18,1.082324e-4,5.530813e-3,25,157,101,0.003,false,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS,19,7.847080e-7,1.224906e-3,38,246,156,0.005,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,0,3.645159e-7,1.060049e-3,54,275,219,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,1,8.990341e-7,1.437973e-3,76,385,307,0.010,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,2,7.270577e-7,1.272728e-3,72,363,291,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,3,7.766933e-7,1.542984e-3,72,364,291,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,4,3.443967e-7,1.061833e-3,71,360,287,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,5,8.392506e-7,1.404593e-3,71,361,287,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,6,5.294762e-7,1.322157e-3,72,365,291,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,7,8.879655e-7,1.714474e-3,64,324,259,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,8,9.218278e-7,1.752220e-3,56,283,227,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,9,8.722274e-7,1.718375e-3,67,338,271,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,10,8.022268e-7,1.399879e-3,72,363,291,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,11,6.762736e-7,1.581290e-3,61,308,247,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,12,8.781429e-7,1.704955e-3,66,334,267,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,13,9.920297e-7,1.904174e-3,64,323,259,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,14,5.076933e-8,4.199259e-4,61,308,247,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,15,9.242459e-7,1.597719e-3,70,355,283,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,16,7.841136e-7,1.572806e-3,56,283,227,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,17,7.047146e-7,1.412626e-3,70,353,283,0.009,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,18,1.692192e-8,2.160553e-4,55,278,223,0.007,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-Conservative,19,3.746599e-7,1.122133e-3,66,333,267,0.008,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,0,7.007392e-7,1.166032e-3,14,96,68,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,1,9.401319e-7,6.533919e-4,41,262,180,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,2,6.062290e-7,1.281941e-3,354,2481,1773,0.051,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,3,8.639827e-7,7.167781e-4,42,269,185,0.006,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,4,4.149239e-7,9.876623e-4,22,155,111,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,5,8.627138e-7,1.239775e-3,17,114,80,0.002,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,6,8.594539e-7,6.462686e-4,26,173,121,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,7,9.439215e-7,1.279276e-3,23,156,110,0.003,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,8,9.333831e-7,1.793003e-3,27,185,131,0.004,true,"FunctionTolerance"
Levy_5D,Levy,5,L-BFGS-MoreThuente,9,1.120450e-9,4.168383e-5,23,156,110,0.003,true,"FunctionTolerance"
