Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,QQN-CubicQuadraticInterpolation,-22.623425,0.001000,true,5.220540
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-19.061959,0.001000,true,4.766175
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-24.845829,0.001000,true,5.555696
Rastrigin_5D,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-10.230075,0.001000,true,3.125759
Rastrigin_5D,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,L-BFGS,7.840128,0.001000,true,1.825326
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,-,-0.255506,0.500000,false,0.062546
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,GD-Momentum,7.861356,0.001000,true,1.933139
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,-,2.203375,0.050000,false,0.511872
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.780056,0.001000,true,0.965688
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,-,2.018916,0.050000,false,0.451443
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,Adam-Fast,9.469485,0.001000,true,2.117441
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,GD-Nesterov,2.934483,0.010000,true,0.680436
Rastrigin_5D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,GD-Nesterov,2.290959,0.010000,true,0.685286
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,-,2.296666,0.050000,false,0.535872
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,-,2.419203,0.050000,false,0.557681
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,Adam-WeightDecay,2.985635,0.010000,true,0.688861
Rastrigin_5D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-3.190046,0.001000,true,0.723574
Rastrigin_5D,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-4.428477,0.001000,true,1.065353
Rastrigin_5D,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-15.077063,0.001000,true,3.371334
Rastrigin_5D,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-3.159752,0.001000,true,0.803528
Rastrigin_5D,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-15.077063,0.001000,true,3.371334
Rastrigin_5D,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-1,-26.249634,0.001000,true,5.869597
Rastrigin_5D,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-31.226325,0.001000,true,6.982419
Rastrigin_5D,QQN-Bisection-1,GD,Final_Objective_Value,-,1.703904,0.100000,false,0.381005
Rastrigin_5D,QQN-Bisection-1,GD,Computational_Cost,GD,13.109564,0.001000,true,2.931388
Rastrigin_5D,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,0.557449,0.500000,false,0.136779
Rastrigin_5D,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-4.278078,0.001000,true,1.282178
Rastrigin_5D,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,-,-1.886577,0.100000,false,0.497690
Rastrigin_5D,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-19.280868,0.001000,true,4.431864
Rastrigin_5D,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-25.667018,0.001000,true,6.913425
Rastrigin_5D,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-21.058838,0.001000,true,4.708899
Rastrigin_5D,QQN-Bisection-1,L-BFGS,Final_Objective_Value,QQN-Bisection-1,-10.994809,0.001000,true,3.425527
Rastrigin_5D,QQN-Bisection-1,L-BFGS,Computational_Cost,L-BFGS,9.268839,0.001000,true,2.147444
Rastrigin_5D,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,-,-2.422007,0.050000,false,0.635872
Rastrigin_5D,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,9.182101,0.001000,true,2.236303
Rastrigin_5D,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,-,0.523313,0.500000,false,0.126842
Rastrigin_5D,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,GD-WeightDecay,5.173953,0.001000,true,1.306549
Rastrigin_5D,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,-,0.166508,0.500000,false,0.037232
Rastrigin_5D,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,10.822149,0.001000,true,2.419906
Rastrigin_5D,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,-,1.559569,0.200000,false,0.376715
Rastrigin_5D,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,3.017790,0.010000,true,0.896331
Rastrigin_5D,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,-,0.674305,0.500000,false,0.164715
Rastrigin_5D,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,4.204466,0.001000,true,0.965556
Rastrigin_5D,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,-,1.622725,0.200000,false,0.388332
Rastrigin_5D,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,-,-0.982893,0.500000,false,0.222528
Rastrigin_5D,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-2.541054,0.010000,true,0.803552
Rastrigin_5D,QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-39.051706,0.001000,true,12.349234
Rastrigin_5D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,-,-2.011819,0.050000,false,0.636193
Rastrigin_5D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-39.051706,0.001000,true,12.349234
Rastrigin_5D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-17.314703,0.001000,true,4.897383
Rastrigin_5D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-66.053637,0.001000,true,20.887929
Rastrigin_5D,QQN-Backtracking,GD,Final_Objective_Value,-,0.772467,0.500000,false,0.240430
Rastrigin_5D,QQN-Backtracking,GD,Computational_Cost,GD,8.076957,0.001000,true,2.551186
Rastrigin_5D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,0.216750,0.500000,false,0.068542
Rastrigin_5D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-7.336279,0.001000,true,2.319935
Rastrigin_5D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,-,-1.316370,0.500000,false,0.416273
Rastrigin_5D,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,QQN-Backtracking,-41.495013,0.001000,true,13.121875
Rastrigin_5D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-17.418886,0.001000,true,5.508335
Rastrigin_5D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,QQN-Backtracking,-49.053424,0.001000,true,15.512055
Rastrigin_5D,QQN-Backtracking,L-BFGS,Final_Objective_Value,QQN-Backtracking,-10.541752,0.001000,true,3.333595
Rastrigin_5D,QQN-Backtracking,L-BFGS,Computational_Cost,-,2.363871,0.050000,false,0.747522
Rastrigin_5D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,-,-1.649866,0.100000,false,0.521733
Rastrigin_5D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,3.109560,0.001000,true,0.983329
Rastrigin_5D,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,-,0.190271,0.500000,false,0.060169
Rastrigin_5D,QQN-Backtracking,GD-WeightDecay,Computational_Cost,-,-1.338116,0.200000,false,0.423149
Rastrigin_5D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,-,-0.016240,0.500000,false,0.005015
Rastrigin_5D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,4.512269,0.001000,true,1.302409
Rastrigin_5D,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,-,0.762918,0.500000,false,0.241256
Rastrigin_5D,QQN-Backtracking,GD-Nesterov,Computational_Cost,-,-0.008002,0.500000,false,0.002530
Rastrigin_5D,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,-,0.280023,0.500000,false,0.088551
Rastrigin_5D,QQN-Backtracking,Trust Region-Standard,Computational_Cost,QQN-Backtracking,-5.575923,0.001000,true,1.763262
Rastrigin_5D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,-,0.783495,0.500000,false,0.247763
Rastrigin_5D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,QQN-Backtracking,-14.516029,0.001000,true,4.590371
Rastrigin_5D,QQN-GoldenSection,Adam,Final_Objective_Value,QQN-GoldenSection,-5.651762,0.001000,true,1.141560
Rastrigin_5D,QQN-GoldenSection,Adam,Computational_Cost,QQN-GoldenSection,-16.734996,0.001000,true,3.055378
Rastrigin_5D,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,QQN-GoldenSection,-4.212123,0.001000,true,0.922055
Rastrigin_5D,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,QQN-GoldenSection,-16.734996,0.001000,true,3.055378
Rastrigin_5D,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,QQN-GoldenSection,-27.226646,0.001000,true,5.538697
Rastrigin_5D,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,QQN-GoldenSection,-49.087303,0.001000,true,8.962088
Rastrigin_5D,QQN-GoldenSection,GD,Final_Objective_Value,-,0.388624,0.500000,false,0.072452
Rastrigin_5D,QQN-GoldenSection,GD,Computational_Cost,GD,39.676877,0.001000,true,7.248013
Rastrigin_5D,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,-,-0.587537,0.500000,false,0.122067
Rastrigin_5D,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,-,-2.106806,0.050000,false,0.646584
Rastrigin_5D,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,QQN-GoldenSection,-2.822841,0.010000,true,0.653121
Rastrigin_5D,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,QQN-GoldenSection,-22.514316,0.001000,true,4.645202
Rastrigin_5D,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,QQN-GoldenSection,-26.590528,0.001000,true,6.354176
Rastrigin_5D,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,QQN-GoldenSection,-28.718523,0.001000,true,5.243261
Rastrigin_5D,QQN-GoldenSection,L-BFGS,Final_Objective_Value,QQN-GoldenSection,-11.241037,0.001000,true,3.453131
Rastrigin_5D,QQN-GoldenSection,L-BFGS,Computational_Cost,L-BFGS,26.148257,0.001000,true,5.547708
Rastrigin_5D,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,QQN-GoldenSection,-3.374619,0.001000,true,0.775049
Rastrigin_5D,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,21.179563,0.001000,true,5.129744
Rastrigin_5D,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,-,-0.657136,0.500000,false,0.134155
Rastrigin_5D,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,GD-WeightDecay,13.525533,0.001000,true,3.499527
Rastrigin_5D,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,-,-1.115006,0.500000,false,0.209869
Rastrigin_5D,QQN-GoldenSection,Adam-Fast,Computational_Cost,Adam-Fast,30.960396,0.001000,true,5.919530
Rastrigin_5D,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,-,0.373587,0.500000,false,0.075896
Rastrigin_5D,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,5.771897,0.001000,true,1.761256
Rastrigin_5D,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,-,-0.483111,0.500000,false,0.099730
Rastrigin_5D,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,Trust Region-Standard,18.478318,0.001000,true,3.799686
Rastrigin_5D,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,-,0.410439,0.500000,false,0.082288
Rastrigin_5D,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,10.421983,0.001000,true,2.021909
Rastrigin_5D,QQN-Bisection-2,Adam,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Adam,Computational_Cost,QQN-Bisection-2,-31.367930,0.001000,true,9.919410
Rastrigin_5D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-31.367930,0.001000,true,9.919410
Rastrigin_5D,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-50.128503,0.001000,true,15.852000
Rastrigin_5D,QQN-Bisection-2,GD,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,GD,Computational_Cost,-,1.382078,0.500000,false,0.436805
Rastrigin_5D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-2,-8.415791,0.001000,true,2.661307
Rastrigin_5D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-2,-34.839765,0.001000,true,11.017301
Rastrigin_5D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,QQN-Bisection-2,-38.316961,0.001000,true,12.116887
Rastrigin_5D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,L-BFGS,Computational_Cost,-,-2.052652,0.050000,false,0.649105
Rastrigin_5D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,GD-Momentum,Computational_Cost,-,-0.764801,0.500000,false,0.241851
Rastrigin_5D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,QQN-Bisection-2,-4.130543,0.001000,true,1.306192
Rastrigin_5D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Adam-Fast,Computational_Cost,-,-0.689170,0.500000,false,0.207053
Rastrigin_5D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,-,-1.363821,0.500000,false,0.431278
Rastrigin_5D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,QQN-Bisection-2,-8.083906,0.001000,true,2.556356
Rastrigin_5D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_5D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,QQN-Bisection-2,-14.526590,0.001000,true,4.593711
Griewank_10D,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.074017,0.001000,true,1.358191
Griewank_10D,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,QQN-CubicQuadraticInterpolation,-7.243236,0.001000,true,1.619637
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,-,-2.170335,0.050000,false,0.505938
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,-,2.182712,0.050000,false,0.610873
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.739681,0.001000,true,1.283433
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,QQN-CubicQuadraticInterpolation,-7.243236,0.001000,true,1.619637
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.998180,0.001000,true,1.341235
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-7.243236,0.001000,true,1.619637
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.927382,0.001000,true,1.325405
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,-,1.719695,0.100000,false,0.384535
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.054248,0.001000,true,1.353773
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,-,1.719695,0.100000,false,0.384535
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.127982,0.001000,true,1.146683
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-3.066502,0.001000,true,0.702018
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.111311,0.001000,true,1.366532
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,Trust Region-Standard,28.554493,0.001000,true,6.384979
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,-,-1.026606,0.500000,false,0.229556
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,-,1.871110,0.100000,false,0.418393
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,-,-0.300692,0.500000,false,0.067237
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-7.007006,0.001000,true,1.566814
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.609215,0.001000,true,1.255691
Griewank_10D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,-,-1.338401,0.200000,false,0.299347
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.111855,0.001000,true,1.366654
Griewank_10D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,28.554493,0.001000,true,6.384979
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.736578,0.001000,true,1.282739
Griewank_10D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,QQN-CubicQuadraticInterpolation,-7.243236,0.001000,true,1.619637
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.051614,0.001000,true,1.353183
Griewank_10D,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,-,1.719695,0.100000,false,0.384535
Griewank_10D,QQN-MoreThuente,GD,Final_Objective_Value,-,-1.303079,0.500000,false,0.412069
Griewank_10D,QQN-MoreThuente,GD,Computational_Cost,QQN-MoreThuente,-3.255669,0.001000,true,1.029533
Griewank_10D,QQN-MoreThuente,L-BFGS,Final_Objective_Value,L-BFGS,4.001078,0.001000,true,1.265252
Griewank_10D,QQN-MoreThuente,L-BFGS,Computational_Cost,L-BFGS,3.375500,0.001000,true,1.067427
Griewank_10D,QQN-MoreThuente,GD-Momentum,Final_Objective_Value,-,-0.736797,0.500000,false,0.232996
Griewank_10D,QQN-MoreThuente,GD-Momentum,Computational_Cost,QQN-MoreThuente,-3.255669,0.001000,true,1.029533
Griewank_10D,QQN-MoreThuente,GD-WeightDecay,Final_Objective_Value,-,-1.174636,0.500000,false,0.371453
Griewank_10D,QQN-MoreThuente,GD-WeightDecay,Computational_Cost,QQN-MoreThuente,-3.255669,0.001000,true,1.029533
Griewank_10D,QQN-MoreThuente,Adam-WeightDecay,Final_Objective_Value,-,-1.054728,0.500000,false,0.333534
Griewank_10D,QQN-MoreThuente,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,3.487202,0.001000,true,1.102750
Griewank_10D,QQN-MoreThuente,Adam-AMSGrad,Final_Objective_Value,-,-1.269613,0.500000,false,0.401487
Griewank_10D,QQN-MoreThuente,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,3.487202,0.001000,true,1.102750
Griewank_10D,QQN-MoreThuente,Trust Region-Conservative,Final_Objective_Value,-,0.298763,0.500000,false,0.094477
Griewank_10D,QQN-MoreThuente,Trust Region-Conservative,Computational_Cost,-,-0.221220,0.500000,false,0.069956
Griewank_10D,QQN-MoreThuente,Trust Region-Standard,Final_Objective_Value,-,-1.366257,0.500000,false,0.432048
Griewank_10D,QQN-MoreThuente,Trust Region-Standard,Computational_Cost,Trust Region-Standard,23.675195,0.001000,true,7.486754
Griewank_10D,QQN-MoreThuente,Adam-Fast,Final_Objective_Value,Adam-Fast,7.192908,0.001000,true,2.259400
Griewank_10D,QQN-MoreThuente,Adam-Fast,Computational_Cost,Adam-Fast,3.590708,0.001000,true,1.125151
Griewank_10D,QQN-MoreThuente,L-BFGS-Aggressive,Final_Objective_Value,L-BFGS-Aggressive,5.468723,0.001000,true,1.378910
Griewank_10D,QQN-MoreThuente,L-BFGS-Aggressive,Computational_Cost,QQN-MoreThuente,-4.149893,0.001000,true,1.131927
Griewank_10D,QQN-MoreThuente,L-BFGS-Conservative,Final_Objective_Value,-,-0.534042,0.500000,false,0.168879
Griewank_10D,QQN-MoreThuente,L-BFGS-Conservative,Computational_Cost,-,1.185775,0.500000,false,0.374975
Griewank_10D,QQN-MoreThuente,Trust Region-Adaptive,Final_Objective_Value,-,-1.367178,0.500000,false,0.432340
Griewank_10D,QQN-MoreThuente,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,23.675195,0.001000,true,7.486754
Griewank_10D,QQN-MoreThuente,GD-Nesterov,Final_Objective_Value,-,-0.731540,0.500000,false,0.231333
Griewank_10D,QQN-MoreThuente,GD-Nesterov,Computational_Cost,QQN-MoreThuente,-3.255669,0.001000,true,1.029533
Griewank_10D,QQN-MoreThuente,Adam,Final_Objective_Value,-,-1.265140,0.500000,false,0.400072
Griewank_10D,QQN-MoreThuente,Adam,Computational_Cost,Adam,3.487202,0.001000,true,1.102750
Griewank_10D,QQN-GoldenSection,GD,Final_Objective_Value,QQN-GoldenSection,-5.780156,0.001000,true,1.055308
Griewank_10D,QQN-GoldenSection,GD,Computational_Cost,GD,37.808663,0.001000,true,6.902886
Griewank_10D,QQN-GoldenSection,L-BFGS,Final_Objective_Value,-,-0.966652,0.500000,false,0.191990
Griewank_10D,QQN-GoldenSection,L-BFGS,Computational_Cost,L-BFGS,14.758713,0.001000,true,4.477325
Griewank_10D,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,QQN-GoldenSection,-5.358268,0.001000,true,0.978283
Griewank_10D,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,37.808663,0.001000,true,6.902886
Griewank_10D,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-5.684458,0.001000,true,1.037837
Griewank_10D,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,GD-WeightDecay,37.808663,0.001000,true,6.902886
Griewank_10D,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-5.595119,0.001000,true,1.021527
Griewank_10D,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,63.870971,0.001000,true,11.661190
Griewank_10D,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,QQN-GoldenSection,-5.755206,0.001000,true,1.050756
Griewank_10D,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,63.870971,0.001000,true,11.661190
Griewank_10D,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,QQN-GoldenSection,-4.586340,0.001000,true,0.837397
Griewank_10D,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,Trust Region-Conservative,36.342137,0.001000,true,7.973369
Griewank_10D,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,QQN-GoldenSection,-5.827215,0.001000,true,1.063901
Griewank_10D,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,Trust Region-Standard,141.900892,0.001000,true,25.907440
Griewank_10D,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,-,0.583706,0.500000,false,0.106704
Griewank_10D,QQN-GoldenSection,Adam-Fast,Computational_Cost,Adam-Fast,56.905643,0.001000,true,10.791261
Griewank_10D,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,-,1.078739,0.500000,false,0.212656
Griewank_10D,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,L-BFGS-Aggressive,10.288416,0.001000,true,2.238122
Griewank_10D,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,QQN-GoldenSection,-5.190936,0.001000,true,0.950026
Griewank_10D,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,L-BFGS-Conservative,54.756067,0.001000,true,10.023859
Griewank_10D,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,QQN-GoldenSection,-5.827901,0.001000,true,1.064027
Griewank_10D,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,141.900892,0.001000,true,25.907440
Griewank_10D,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,QQN-GoldenSection,-5.354352,0.001000,true,0.977568
Griewank_10D,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,37.808663,0.001000,true,6.902886
Griewank_10D,QQN-GoldenSection,Adam,Final_Objective_Value,QQN-GoldenSection,-5.751886,0.001000,true,1.050147
Griewank_10D,QQN-GoldenSection,Adam,Computational_Cost,Adam,63.870971,0.001000,true,11.661190
Griewank_10D,QQN-StrongWolfe,GD,Final_Objective_Value,QQN-StrongWolfe,-8.700103,0.001000,true,2.751213
