Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,QQN-Backtracking,3.153026e-1,NaN,3.153026e-1,2.654061e-12,3.153026e-1,3.153026e-1,11.0,74.0,NaN,74.0,63.0,NaN,63.0,0.027,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,Adam,6.014558e-1,NaN,6.014558e-1,1.918844e-2,5.632187e-1,6.314820e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.182,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,Adam-AMSGrad,5.980348e-1,NaN,5.980348e-1,2.167987e-2,5.627491e-1,6.315093e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.184,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,L-BFGS-Conservative,3.153026e-1,NaN,3.153026e-1,5.451323e-11,3.153026e-1,3.153026e-1,110.0,556.0,NaN,556.0,445.0,NaN,445.0,0.187,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,Trust Region-Standard,6.917968e-1,NaN,6.917968e-1,2.018151e-2,6.461537e-1,7.358332e-1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.002,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,Trust Region-Conservative,4.245389e-1,NaN,4.245389e-1,2.554929e-3,4.195225e-1,4.288274e-1,28.4,87.2,NaN,87.2,58.8,NaN,58.8,0.026,0.000,20
LogisticRegression_100samples_5features_reg0.01,ML Regression,5,Adam-WeightDecay,4.710041e-1,NaN,4.710041e-1,1.444875e-2,4.442932e-1,4.922921e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.182,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,QQN-MoreThuente,3.232535e-1,NaN,3.232535e-1,1.364422e-12,3.232535e-1,3.232535e-1,12.7,139.4,NaN,139.4,132.2,NaN,132.2,0.092,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,Adam,5.749060e-1,NaN,5.749060e-1,1.767397e-2,5.410016e-1,6.071361e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.327,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,Trust Region-Standard,7.045700e-1,NaN,7.045700e-1,2.300538e-2,6.468190e-1,7.392524e-1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.003,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,QQN-Backtracking,3.232535e-1,NaN,3.232535e-1,2.054036e-12,3.232535e-1,3.232535e-1,11.8,80.0,NaN,80.0,68.1,NaN,68.1,0.051,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,QQN-Bisection-1,3.232535e-1,NaN,3.232535e-1,2.821416e-12,3.232535e-1,3.232535e-1,10.3,115.3,NaN,115.3,131.7,NaN,131.7,0.083,0.000,40
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,QQN-StrongWolfe,3.232535e-1,NaN,3.232535e-1,1.340624e-12,3.232535e-1,3.232535e-1,11.9,80.3,NaN,80.3,89.2,NaN,89.2,0.059,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,GD-Momentum,3.469798e-1,NaN,3.469798e-1,6.947884e-4,3.456747e-1,3.480446e-1,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.333,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,L-BFGS-Conservative,3.232535e-1,NaN,3.232535e-1,8.344707e-11,3.232535e-1,3.232535e-1,108.5,546.0,NaN,546.0,436.4,NaN,436.4,0.324,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,Adam-Fast,3.244954e-1,NaN,3.244954e-1,2.614739e-4,3.240842e-1,3.251354e-1,36.7,76.5,NaN,76.5,75.5,NaN,75.5,0.050,0.000,40
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,Adam-WeightDecay,4.607106e-1,NaN,4.607106e-1,1.347561e-2,4.280603e-1,4.861315e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.328,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,L-BFGS,3.240982e-1,NaN,3.240982e-1,2.414328e-3,3.232537e-1,3.342951e-1,66.8,399.0,NaN,399.0,276.2,NaN,276.2,0.220,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,GD-WeightDecay,4.722672e-1,NaN,4.722672e-1,7.198456e-3,4.595983e-1,4.909397e-1,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.334,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,GD-Nesterov,3.472024e-1,NaN,3.472024e-1,6.910667e-4,3.458364e-1,3.485272e-1,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.334,0.000,20
LogisticRegression_200samples_10features_reg0.01,ML Regression,10,Trust Region-Conservative,4.444531e-1,NaN,4.444531e-1,2.942249e-3,4.391481e-1,4.496984e-1,27.9,85.8,NaN,85.8,57.9,NaN,57.9,0.046,0.000,20
