Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
Trigonometric_5D,QQN-StrongWolfe,GD,Computational_Cost,QQN-StrongWolfe,-6.816430,0.001000,true,2.153338
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,-,0.185541,0.500000,false,0.058673
Trigonometric_5D,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,6.979711,0.001000,true,2.207178
Trigonometric_5D,QQN-StrongWolfe,Adam,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-3.010165,0.010000,true,0.951898
Trigonometric_5D,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,L-BFGS,Computational_Cost,-,0.669060,0.500000,false,0.211575
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,8.052307,0.001000,true,2.546363
Trigonometric_5D,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,7.370266,0.001000,true,2.330683
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,Trust Region-Standard,8.454775,0.001000,true,2.673634
Trigonometric_5D,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,7.203788,0.001000,true,2.259139
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-5.995182,0.001000,true,1.895843
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-9.286185,0.001000,true,2.936550
Trigonometric_5D,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-3.010165,0.010000,true,0.951898
Trigonometric_5D,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,-,1.907200,0.100000,false,0.603110
Trigonometric_5D,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,-,-0.611137,0.500000,false,0.193258
Trigonometric_5D,QQN-Bisection-2,GD,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD,Computational_Cost,QQN-Bisection-2,-6.607091,0.001000,true,2.087781
Trigonometric_5D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,-,-0.444425,0.500000,false,0.140539
Trigonometric_5D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,GD-Nesterov,5.212664,0.001000,true,1.648389
Trigonometric_5D,QQN-Bisection-2,Adam,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam,Computational_Cost,QQN-Bisection-2,-3.351735,0.001000,true,1.059912
Trigonometric_5D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS,Computational_Cost,-,0.064690,0.500000,false,0.020457
Trigonometric_5D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,6.108230,0.001000,true,1.931592
Trigonometric_5D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-Momentum,Computational_Cost,GD-Momentum,5.550455,0.001000,true,1.755208
Trigonometric_5D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,Trust Region-Standard,6.450838,0.001000,true,2.039934
Trigonometric_5D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-Fast,Computational_Cost,Adam-Fast,5.399907,0.001000,true,1.697163
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-2,-5.948813,0.001000,true,1.881180
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-8.717692,0.001000,true,2.756776
Trigonometric_5D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-3.351735,0.001000,true,1.059912
Trigonometric_5D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,-,1.174250,0.500000,false,0.371331
Trigonometric_5D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,-,-1.218831,0.500000,false,0.385428
Trigonometric_5D,QQN-Backtracking,GD,Final_Objective_Value,-,-2.008212,0.050000,false,0.449050
Trigonometric_5D,QQN-Backtracking,GD,Computational_Cost,QQN-Backtracking,-7.046993,0.001000,true,2.226844
Trigonometric_5D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-2.732423,0.010000,true,0.864068
Trigonometric_5D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,-,-0.882040,0.500000,false,0.278926
Trigonometric_5D,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,QQN-Backtracking,-2.464267,0.010000,true,0.779270
Trigonometric_5D,QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,4.568462,0.001000,true,1.444674
Trigonometric_5D,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-4.238919,0.001000,true,1.340464
Trigonometric_5D,QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-3.849615,0.001000,true,1.217355
Trigonometric_5D,QQN-Backtracking,L-BFGS,Final_Objective_Value,QQN-Backtracking,-2.422535,0.010000,true,0.766073
Trigonometric_5D,QQN-Backtracking,L-BFGS,Computational_Cost,-,-0.338081,0.500000,false,0.106911
Trigonometric_5D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,QQN-Backtracking,-7.181870,0.001000,true,2.271107
Trigonometric_5D,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,5.442910,0.001000,true,1.721199
Trigonometric_5D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-3.606552,0.001000,true,1.140492
Trigonometric_5D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,4.901044,0.001000,true,1.549846
Trigonometric_5D,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,QQN-Backtracking,-11.181021,0.001000,true,3.535749
Trigonometric_5D,QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,5.779101,0.001000,true,1.827512
Trigonometric_5D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-5.593325,0.001000,true,1.250706
Trigonometric_5D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,4.751263,0.001000,true,1.493614
Trigonometric_5D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,-1.144970,0.500000,false,0.362071
Trigonometric_5D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-6.386248,0.001000,true,2.019509
Trigonometric_5D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-14.272390,0.001000,true,3.191403
Trigonometric_5D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-9.120387,0.001000,true,2.884120
Trigonometric_5D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-7.057260,0.001000,true,2.231701
Trigonometric_5D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-3.849615,0.001000,true,1.217355
Trigonometric_5D,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,QQN-Backtracking,-3.317576,0.001000,true,1.049110
Trigonometric_5D,QQN-Backtracking,GD-WeightDecay,Computational_Cost,-,0.741529,0.500000,false,0.234492
Trigonometric_5D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,QQN-Backtracking,-4.196572,0.001000,true,1.327073
Trigonometric_5D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,-,-1.686477,0.100000,false,0.533311
Trigonometric_5D,QQN-Bisection-1,GD,Final_Objective_Value,-,1.040970,0.500000,false,0.232768
Trigonometric_5D,QQN-Bisection-1,GD,Computational_Cost,QQN-Bisection-1,-13.379380,0.001000,true,2.991720
Trigonometric_5D,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-2.565968,0.010000,true,0.810222
Trigonometric_5D,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,-,0.390271,0.500000,false,0.111334
Trigonometric_5D,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,-,-0.072205,0.500000,false,0.019374
Trigonometric_5D,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,13.923782,0.001000,true,3.178159
Trigonometric_5D,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-3.909489,0.001000,true,1.229757
Trigonometric_5D,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-5.753525,0.001000,true,1.286527
Trigonometric_5D,QQN-Bisection-1,L-BFGS,Final_Objective_Value,QQN-Bisection-1,-2.407289,0.010000,true,0.761242
Trigonometric_5D,QQN-Bisection-1,L-BFGS,Computational_Cost,-,0.939150,0.500000,false,0.275882
Trigonometric_5D,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-1,-6.697134,0.001000,true,2.097520
Trigonometric_5D,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,16.496931,0.001000,true,3.693835
Trigonometric_5D,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-3.399165,0.001000,true,1.072503
Trigonometric_5D,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,14.632492,0.001000,true,3.347821
Trigonometric_5D,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,QQN-Bisection-1,-10.946038,0.001000,true,3.453025
Trigonometric_5D,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,17.339028,0.001000,true,3.877515
Trigonometric_5D,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,QQN-Bisection-1,-4.492764,0.001000,true,1.004613
Trigonometric_5D,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,14.452453,0.001000,true,3.231667
Trigonometric_5D,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,1.880367,0.100000,false,0.455085
Trigonometric_5D,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-10.185748,0.001000,true,2.496687
Trigonometric_5D,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-1,-14.202695,0.001000,true,3.175819
Trigonometric_5D,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-18.396062,0.001000,true,4.113484
Trigonometric_5D,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-6.785234,0.001000,true,2.138279
Trigonometric_5D,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-5.753525,0.001000,true,1.286527
Trigonometric_5D,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,-,-2.061675,0.050000,false,0.615098
Trigonometric_5D,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,GD-WeightDecay,2.526432,0.010000,true,0.733165
Trigonometric_5D,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-3.118188,0.010000,true,0.944875
Trigonometric_5D,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,-,-0.694801,0.500000,false,0.189283
Trigonometric_5D,QQN-MoreThuente,GD,Final_Objective_Value,-,1.603297,0.100000,false,0.506871
Trigonometric_5D,QQN-MoreThuente,GD,Computational_Cost,QQN-MoreThuente,-9.389355,0.001000,true,2.960309
Trigonometric_5D,QQN-MoreThuente,Trust Region-Conservative,Final_Objective_Value,-,0.201654,0.500000,false,0.063769
Trigonometric_5D,QQN-MoreThuente,Trust Region-Conservative,Computational_Cost,-,1.459524,0.200000,false,0.461542
Trigonometric_5D,QQN-MoreThuente,GD-Nesterov,Final_Objective_Value,-,1.561227,0.100000,false,0.493703
Trigonometric_5D,QQN-MoreThuente,GD-Nesterov,Computational_Cost,GD-Nesterov,13.932180,0.001000,true,4.405742
Trigonometric_5D,QQN-MoreThuente,Adam,Final_Objective_Value,-,0.469079,0.500000,false,0.148336
Trigonometric_5D,QQN-MoreThuente,Adam,Computational_Cost,QQN-MoreThuente,-2.882261,0.010000,true,0.911451
Trigonometric_5D,QQN-MoreThuente,L-BFGS,Final_Objective_Value,-,-2.092544,0.050000,false,0.661720
Trigonometric_5D,QQN-MoreThuente,L-BFGS,Computational_Cost,-,1.827477,0.100000,false,0.577899
Trigonometric_5D,QQN-MoreThuente,Trust Region-Adaptive,Final_Objective_Value,-,0.193586,0.500000,false,0.061217
Trigonometric_5D,QQN-MoreThuente,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,16.054846,0.001000,true,5.076988
Trigonometric_5D,QQN-MoreThuente,GD-Momentum,Final_Objective_Value,-,0.111466,0.500000,false,0.035249
Trigonometric_5D,QQN-MoreThuente,GD-Momentum,Computational_Cost,GD-Momentum,14.550943,0.001000,true,4.601412
Trigonometric_5D,QQN-MoreThuente,Trust Region-Standard,Final_Objective_Value,QQN-MoreThuente,-2.684387,0.010000,true,0.848878
Trigonometric_5D,QQN-MoreThuente,Trust Region-Standard,Computational_Cost,Trust Region-Standard,16.765266,0.001000,true,5.301643
Trigonometric_5D,QQN-MoreThuente,Adam-Fast,Final_Objective_Value,-,1.118637,0.500000,false,0.352200
Trigonometric_5D,QQN-MoreThuente,Adam-Fast,Computational_Cost,Adam-Fast,14.371762,0.001000,true,4.439892
Trigonometric_5D,QQN-MoreThuente,L-BFGS-Conservative,Final_Objective_Value,-,1.628942,0.100000,false,0.515117
Trigonometric_5D,QQN-MoreThuente,L-BFGS-Conservative,Computational_Cost,QQN-MoreThuente,-7.375392,0.001000,true,2.332304
Trigonometric_5D,QQN-MoreThuente,L-BFGS-Aggressive,Final_Objective_Value,QQN-MoreThuente,-10.229589,0.001000,true,2.540902
Trigonometric_5D,QQN-MoreThuente,L-BFGS-Aggressive,Computational_Cost,QQN-MoreThuente,-13.638452,0.001000,true,4.312857
Trigonometric_5D,QQN-MoreThuente,Adam-AMSGrad,Final_Objective_Value,-,-0.715391,0.500000,false,0.226227
Trigonometric_5D,QQN-MoreThuente,Adam-AMSGrad,Computational_Cost,QQN-MoreThuente,-2.882261,0.010000,true,0.911451
Trigonometric_5D,QQN-MoreThuente,GD-WeightDecay,Final_Objective_Value,-,1.394346,0.500000,false,0.440931
Trigonometric_5D,QQN-MoreThuente,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.430163,0.001000,true,1.084713
Trigonometric_5D,QQN-MoreThuente,Adam-WeightDecay,Final_Objective_Value,-,1.262650,0.500000,false,0.399285
Trigonometric_5D,QQN-MoreThuente,Adam-WeightDecay,Computational_Cost,-,0.657420,0.500000,false,0.207894
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,-,2.473280,0.050000,false,0.553042
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,QQN-CubicQuadraticInterpolation,-4.514624,0.001000,true,1.009501
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.408880,0.010000,true,0.759338
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,Trust Region-Conservative,6.877655,0.001000,true,2.145831
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,-,1.392936,0.200000,false,0.350741
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,GD-Nesterov,62.099549,0.001000,true,15.934329
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-3.598588,0.001000,true,1.125347
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,Adam,20.273228,0.001000,true,4.533232
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.392920,0.010000,true,0.756686
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,L-BFGS,6.178063,0.001000,true,1.936764
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.237549,0.001000,true,1.933442
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,90.220767,0.001000,true,20.454616
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-3.203199,0.001000,true,1.008119
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,GD-Momentum,62.190772,0.001000,true,16.112540
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-10.720500,0.001000,true,3.372616
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,Trust Region-Standard,95.186488,0.001000,true,21.306937
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-3.516832,0.001000,true,0.786388
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,Adam-Fast,66.528662,0.001000,true,14.876261
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,L-BFGS-Conservative,3.148888,0.001000,true,0.734447
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,-,-0.657579,0.500000,false,0.193267
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-14.136358,0.001000,true,3.160986
Trigonometric_5D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-20.844305,0.001000,true,4.660928
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.526204,0.001000,true,2.048713
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,20.273228,0.001000,true,4.533232
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,-,-1.008832,0.500000,false,0.287425
Trigonometric_5D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,GD-WeightDecay,8.468131,0.001000,true,2.649731
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,-,-2.174286,0.050000,false,0.634758
Trigonometric_5D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,7.694689,0.001000,true,2.376991
Zakharov_2D,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-41.381716,0.001000,true,13.086048
Zakharov_2D,QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,18.000008,0.001000,true,5.692102
Zakharov_2D,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,-1.337554,0.500000,false,0.422972
Zakharov_2D,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-30.244220,0.001000,true,9.564062
Zakharov_2D,QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-15.330622,0.001000,true,4.847968
Zakharov_2D,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-52.764279,0.001000,true,16.685530
Zakharov_2D,QQN-StrongWolfe,GD,Final_Objective_Value,QQN-StrongWolfe,-15.352360,0.001000,true,3.432892
Zakharov_2D,QQN-StrongWolfe,GD,Computational_Cost,QQN-StrongWolfe,-77.665119,0.001000,true,24.559867
Zakharov_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-5.853823,0.001000,true,1.308955
Zakharov_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-8.220789,0.001000,true,1.846549
Zakharov_2D,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-6.659861,0.001000,true,2.106033
Zakharov_2D,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-52.764279,0.001000,true,16.685530
Zakharov_2D,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,QQN-StrongWolfe,-95.366914,0.001000,true,21.324690
Zakharov_2D,QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,16.897722,0.001000,true,5.338689
Zakharov_2D,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-13.265517,0.001000,true,4.194925
Zakharov_2D,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-52.764279,0.001000,true,16.685530
Zakharov_2D,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-13.093828,0.001000,true,4.140632
Zakharov_2D,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-67.764785,0.001000,true,21.429107
Zakharov_2D,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,-,-1.068996,0.500000,false,0.338046
Zakharov_2D,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,-,2.349078,0.050000,false,0.742844
Zakharov_2D,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-8.476812,0.001000,true,2.680603
Zakharov_2D,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.239606,0.001000,true,1.024453
Zakharov_2D,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,QQN-StrongWolfe,-2.314042,0.010000,true,0.731764
Zakharov_2D,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,Trust Region-Standard,15.452677,0.001000,true,4.886565
Zakharov_2D,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,QQN-StrongWolfe,-33.594673,0.001000,true,10.623568
Zakharov_2D,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,18.105072,0.001000,true,5.725326
Zakharov_2D,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,-2.071173,0.050000,false,0.654962
Zakharov_2D,QQN-StrongWolfe,L-BFGS,Computational_Cost,-,-1.226707,0.500000,false,0.387919
Zakharov_2D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-41.381716,0.001000,true,13.086048
Zakharov_2D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,9.254478,0.001000,true,2.926523
Zakharov_2D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,-1.337554,0.500000,false,0.422972
Zakharov_2D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-9.363729,0.001000,true,2.961071
Zakharov_2D,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-15.330622,0.001000,true,4.847968
Zakharov_2D,QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-8.818060,0.001000,true,2.788515
Zakharov_2D,QQN-Backtracking,GD,Final_Objective_Value,QQN-Backtracking,-15.352357,0.001000,true,3.432891
Zakharov_2D,QQN-Backtracking,GD,Computational_Cost,QQN-Backtracking,-15.176870,0.001000,true,4.799348
Zakharov_2D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-5.853823,0.001000,true,1.308955
Zakharov_2D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-5.149171,0.001000,true,1.220241
Zakharov_2D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,QQN-Backtracking,-6.659861,0.001000,true,2.106033
Zakharov_2D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,QQN-Backtracking,-8.818060,0.001000,true,2.788515
Zakharov_2D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-95.366914,0.001000,true,21.324690
Zakharov_2D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,8.974583,0.001000,true,2.837844
Zakharov_2D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-13.265517,0.001000,true,4.194925
Zakharov_2D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-8.818060,0.001000,true,2.788515
Zakharov_2D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-13.093828,0.001000,true,4.140632
Zakharov_2D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,QQN-Backtracking,-12.648668,0.001000,true,3.999860
Zakharov_2D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,-,-1.068996,0.500000,false,0.338046
